"drug_pair","AUC1","AUC2","Pairwise","LR1plus","LR1minus","LR2plus","LR2minus","Mean_error","AUC1_LOOCV","AUC2_LOOCV","Pairwise_LOOCV","LR1plus_LOOCV","LR1minus_LOOCV","LR2plus_LOOCV","LR2minus_LOOCV","Mean_error_LOOCV","AUC1_training","AUC2_training","Pairwise_training","LR1plus_training","LR1minus_training","LR2plus_training","LR2minus_training","Mean_error_training","Threshold1","Threshold2","Th1_ref","Th2_ref","Th1_changes","Th2_changes","Th_changes_overall","Normalized_logLik","number_of_drugs","Rank_score_LOOCV","tms_name","metrics_name"
"astemizole-azimilide-bepridil-clozapine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine-verapamil","0.75 (0.75 - 0.75)","1    (1    - 1   )","0.897 (0.862 - 0.897)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.208 (0.203 - 0.214)",0.75,1,0.862,3.33,0.222,667000,0.333,0.214,0.875,1,0.483,3.33,0.222,1e+06,1e-06,0.166,8.35991985678016,-21.5281192165588,8.35992179382933,-21.5281209851361,2.3170661352439e-07,8.21519598495602e-08,1.90351524111333e-14,-1.69010775255972e-05,10,0.666666666666667,"tms_metrics_4_181.csv","summary_tms_10_metrics.csv"
"azimilide-clozapine-droperidol-loratadine-metoprolol-nitrendipine-quinidine","0.583 (0.583 - 0.583)","1    (0.9  - 1   )","0.75 (0.75 - 0.812)","2.25 (1.5  - 2.25)","0.375 (0.375 - 0.75)","5e+05 (5e+05 - 1e+06)","0.5  (1e-06 - 0.5 )","0.38 (0.372 - 0.389)",0.583,0.9,0.75,1.5,0.75,5e+05,0.5,0.389,0.833,1,0.438,2.25,0.375,1e+06,1e-06,0.277,3.46900670429725,-25.4273884982745,3.50550375155601,-25.46295416609,0.0104113559263948,0.00139676125493889,1.45421785693668e-05,-3.50535986058294e-05,7,NA,"tms_metrics_4_182.csv","summary_tms_7_metrics.csv"
"azimilide-dofetilide-droperidol-metoprolol-ondansetron-quinidine-ranolazine-risperidone-verapamil","0.667 (0.611 - 0.722)","0.944 (0.833 - 1   )","0.737 (0.684 - 0.737)","2.5  (1.25 - 2.5 )","0.25 (0.25 - 0.5 )","6.67e+05 (4    - 6.67e+05)","0.333 (0.333 - 0.4 )","0.406 (0.398 - 0.414)",0.611,0.833,0.684,1.25,0.5,4,0.4,0.414,0.778,0.944,0.474,1.25,0.5,6,0.333,0.265,7.94310166628262,-19.785302034998,7.47149604185171,-20.404742147121,0.0631206416745993,0.030357654493097,0.00191619463134007,-3.37452882969341e-05,9,NA,"tms_metrics_4_184.csv","summary_tms_9_metrics.csv"
"azimilide-bepridil-clozapine-droperidol-metoprolol-nitrendipine-ranolazine","0.667 (0.583 - 0.75)","1    (0.9  - 1   )","0.8  (0.733 - 0.867)","2.25 (1.12 - 2.25)","0.375 (0.375 - 0.75)","1e+06 (5    - 1e+06)","1e-06 (1e-06 - 0.5 )","0.328 (0.32 - 0.336)",0.583,0.9,0.733,1.12,0.75,5,0.5,0.336,0.75,1,0.333,2.25,0.375,1e+06,1e-06,0.27,3.6172672410423,-20.5034135196948,3.4438947354837,-20.5177176301992,0.0503419874516719,0.000697158951217375,3.50963671740059e-05,-3.63242733744173e-05,7,NA,"tms_metrics_4_188.csv","summary_tms_7_metrics.csv"
"azimilide-bepridil-clozapine-nitrendipine-ondansetron-ranolazine-risperidone","0.6  (0.5  - 0.8 )","1    (1    - 1   )","0.846 (0.846 - 0.846)","1.6  (1.2  - 2   )","0.4  (2e-06 - 0.8 )","1e+06 (5    - 1e+06)","1e-06 (1e-06 - 0.5 )","0.263 (0.255 - 0.27)",0.5,1,0.846,1.2,0.8,5,0.5,0.27,0.8,1,0.385,1.6,0.4,1e+06,1e-06,0.132,19.1799886535712,-17.3209548427583,19.1799890269276,-17.3209528795298,1.94659341591441e-08,1.13344142338634e-07,2.2063496120885e-15,-1.77762857365194e-05,7,NA,"tms_metrics_4_189.csv","summary_tms_7_metrics.csv"
"azimilide-bepridil-clozapine-diltiazem-metoprolol-nitrendipine-ondansetron-quinidine","0.667 (0.6  - 0.667)","1    (0.933 - 1   )","0.875 (0.75 - 0.938)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1e+06 (3.33 - 1e+06)","1e-06 (1e-06 - 0.417)","0.313 (0.306 - 0.32)",0.6,0.933,0.75,2.4,0.3,3.33,0.417,0.32,0.867,1,0.5,2.4,0.3,1e+06,1e-06,0.216,7.61987847895128,-17.5976569793868,7.54179288676546,-17.7634926566195,0.0103537173929613,0.00933575848164723,9.66598049679173e-05,-2.67077966585983e-05,8,NA,"tms_metrics_4_190.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-clozapine-diltiazem-droperidol-nitrendipine-ondansetron-quinidine-tamoxifen-verapamil","0.958 (0.917 - 0.958)","1    (1    - 1   )","0.96 (0.92 - 0.96)","3.33 (3.33 - 4   )","0.222 (1.33e-06 - 0.222)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.172 (0.167 - 0.178)",0.917,1,0.92,3.33,0.222,667000,0.333,0.178,0.958,1,0.36,4,0.167,667000,1.17e-06,0.0227,17.951505334126,-17.5966971848394,17.9515157311479,-17.5966885926729,5.79172369745217e-07,4.88283148485388e-07,2.82800108214938e-13,-2.76356937806784e-06,10,0.8,"tms_metrics_4_191.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-clozapine-diltiazem-metoprolol-nitrendipine-ondansetron-quinidine","0.667 (0.6  - 0.667)","1    (0.933 - 1   )","0.875 (0.75 - 0.938)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1e+06 (3.33 - 1e+06)","1e-06 (1e-06 - 0.417)","0.311 (0.304 - 0.319)",0.6,0.933,0.75,2.4,0.3,3.33,0.417,0.319,0.867,1,0.5,2.4,0.3,1e+06,1e-06,0.216,7.90756790598037,-18.2461336015156,7.82640179355139,-18.4178504396482,0.0103708082679653,0.00932339192867546,9.66911100993885e-05,-2.6648668265332e-05,8,NA,"tms_metrics_4_193.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-clozapine-metoprolol-nitrendipine-ondansetron-quinidine-verapamil","0.667 (0.533 - 0.667)","1    (1    - 1   )","0.875 (0.75 - 0.875)","2.4  (2.4  - 2.4 )","0.3  (0.3  - 0.3 )","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.26 (0.254 - 0.267)",0.533,1,0.75,2.4,0.3,667000,0.333,0.267,0.867,1,0.312,2.4,0.3,1e+06,1e-06,0.173,9.6749230389254,-17.5362544770674,9.67262218601059,-17.5407624921509,0.000237872716473949,0.000257002230405844,6.11338186865019e-08,-1.8420289953119e-05,8,NA,"tms_metrics_4_194.csv","summary_tms_8_metrics.csv"
"azimilide-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-quinidine-sotalol-verapamil","1    (0.958 - 1   )","1    (0.952 - 1   )","1    (0.952 - 1   )","1e+06 (4    - 1e+06)","1e-06 (1e-06 - 0.167)","1e+06 (4.67 - 1e+06)","1e-06 (1e-06 - 0.389)","0.0923 (0.0883 - 0.0963)",0.958,0.952,0.952,4,0.167,4.67,0.389,0.0963,1,1,0.333,1e+06,1e-06,7,0.333,0.0131,14.1103026961655,-12.2058455269476,14.2943450014634,-12.6878303425467,0.0128751828278297,0.0379879618962741,0.000489101954671156,-1.62070224420338e-06,10,0.766666666666667,"tms_metrics_4_195.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-sotalol-tamoxifen","1    (0.958 - 1   )","1    (0.952 - 1   )","1    (0.96 - 1   )","8.33e+05 (3.33 - 1e+06)","1.33e-06 (1e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.0721 (0.0685 - 0.0756)",0.958,0.952,0.96,3.33,0.222,7,0.333,0.0756,1,1,0.36,1e+06,1e-06,7,0.333,0.00966,13.2631940119373,-10.4750725578815,13.263202227654,-10.4750700589063,6.19436884142703e-07,2.38564057438364e-07,1.47775376408061e-13,-1.36342927719407e-06,10,0.8,"tms_metrics_4_196.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-nitrendipine-ondansetron-sotalol-tamoxifen","1    (0.958 - 1   )","1    (0.952 - 1   )","1    (0.96 - 1   )","8.33e+05 (3.33 - 1e+06)","1.33e-06 (1e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.0736 (0.0699 - 0.0772)",0.958,0.952,0.96,3.33,0.222,7,0.333,0.0772,1,1,0.36,1e+06,1e-06,7,0.333,0.0135,13.8187990773878,-11.5943046610407,13.8552535453928,-11.7255529077449,0.00263109353326252,0.0111933524787132,2.94507573222703e-05,-1.76531708064357e-06,10,0.8,"tms_metrics_4_197.csv","summary_tms_10_metrics.csv"
"azimilide-bepridil-chlorpromazine-diltiazem-droperidol-metoprolol-nitrendipine-ondansetron-quinidine-verapamil","0.958 (0.917 - 1   )","1    (1    - 1   )","0.952 (0.905 - 1   )","3.33 (3.33 - 1e+06)","0.222 (1e-06 - 0.222)","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","0.146 (0.141 - 0.151)",0.917,1,0.905,3.33,0.222,1e+06,1e-06,0.151,1,1,0.381,4,1.33e-06,1e+06,1e-06,0.00642,15.6489859465151,-20.226308057268,15.389659106334,-20.3917320623096,0.0168507202394344,0.00811230770079533,0.000136698227562311,-9.47068910310713e-07,10,NA,"tms_metrics_4_198.csv","summary_tms_10_metrics.csv"
"chlorpromazine-clarithromycin-diltiazem-ibutilide-mexiletine-nitrendipine-quinidine-vandetanib","0.867 (0.8  - 1   )","1    (0.667 - 1   )","0.938 (0.688 - 1   )","3    (2.4  - 1e+06)","1.5e-06 (1e-06 - 0.3 )","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.156 (0.15 - 0.162)",0.8,0.667,0.688,2.4,0.3,667000,0.333,0.162,0.867,0.8,0.25,3,0.2,667000,0.333,0.0509,3.04846505938438,0.206702309973395,3.05191823190317,0.201730085594512,0.00113147609352387,0.0246479069506633,2.78885174700763e-05,-1.28099825021922e-05,8,NA,"tms_metrics_4_199.csv","summary_tms_8_metrics.csv"
"azimilide-bepridil-clozapine-diltiazem-nitrendipine-ondansetron-quinidine-ranolazine","0.733 (0.6  - 0.867)","1    (1    - 1   )","0.923 (0.846 - 0.923)","2.4  (2.4  - 3   )","0.3  (1.5e-06 - 0.3 )","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","0.227 (0.221 - 0.234)",0.6,1,0.846,2.4,0.3,1e+06,1e-06,0.234,0.933,1,0.308,2.4,0.3,1e+06,1e-06,0.0875,9.88315408869996,-18.5490953215133,8.53977926890183,-19.8902805152887,0.157307908963188,0.067429174402268,0.0106071424283349,-1.00291824868467e-05,8,NA,"tms_metrics_4_200.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-chlorpromazine-diltiazem-droperidol-loratadine-metoprolol-nitrendipine-quinidine-terfenadine","1    (0.964 - 1   )","1    (1    - 1   )","1    (0.969 - 1   )","1e+06 (8.57e+05 - 1e+06)","1e-06 (1e-06 - 0.143)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 1.14e-06)","0.0273 (0.0251 - 0.0294)",0.964,1,0.969,857000,0.143,667000,1.14e-06,0.0294,1,1,0.438,1e+06,1e-06,1e+06,1e-06,0.00388,7.37835445136474,-6.93955667716848,7.32821542264364,-6.7077201171806,0.00684191523166379,0.0345626466128291,0.000236474698306928,-5.58668809326158e-07,11,NA,"tms_metrics_4_204.csv","summary_tms_11_metrics.csv"
"astemizole-bepridil-metoprolol-quinidine-ranolazine-risperidone-vandetanib-verapamil","0.6  (0.533 - 0.6 )","0.8  (0.667 - 0.8 )","0.647 (0.529 - 0.647)","1.8  (1.8  - 2.4 )","0.6  (0.3  - 0.6 )","3.33 (1.67 - 5   )","0.417 (1.25e-06 - 0.833)","0.589 (0.578 - 0.599)",0.533,0.667,0.529,1.8,0.6,1.67,0.833,0.599,0.732,0.867,0.529,1.8,0.6,5,1.25e-06,0.41,-4.539449907739,-21.2729692100854,-4.53944991002857,-21.2729692108942,5.04372731804855e-10,3.80199198918978e-11,1.91762108588783e-20,-5.02188603352757e-05,8,NA,"tms_metrics_4_21.csv","summary_tms_8_metrics.csv"
"astemizole-bepridil-metoprolol-nitrendipine-risperidone-vandetanib-verapamil","0.583 (0.5  - 0.667)","0.7  (0.6  - 0.8 )","0.667 (0.6  - 0.733)","1.5  (1.5  - 2.25)","0.75 (0.375 - 0.75)","5e-06 (2.5e-06 - 5e-06)","1.25 (1.25 - 1.67)","0.854 (0.843 - 0.864)",0.5,0.6,0.6,1.5,0.75,2.5e-06,1.67,0.864,0.667,0.8,0.4,1.5,0.75,5,1.25e-06,0.464,-4.14718206159244,-25.8581006378533,-4.14718206527213,-25.8581006424055,8.87273989805161e-10,1.76044122752353e-10,1.5619937117623e-19,-6.38136582775186e-05,7,NA,"tms_metrics_4_22.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 0.857)","0.731 (0.654 - 0.769)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.444)","3.5  (1.17 - 7   )","1.4e-06 (1.17e-06 - 0.933)","0.43 (0.42 - 0.439)",0.708,0.81,0.654,2.67,0.444,1.17,0.933,0.439,0.75,0.857,0.423,3.33,0.222,7,1.17e-06,0.302,7.97964598156289,-24.4105114839519,7.9796462800636,-24.4105115912343,3.74077626310618e-08,4.39492821102919e-09,1.64404431298737e-16,-4.03399265410028e-05,10,NA,"tms_metrics_4_24.csv","summary_tms_10_metrics.csv"
"astemizole-bepridil-diltiazem-metoprolol-ranolazine-risperidone-vandetanib","0.583 (0.5  - 0.583)","0.8  (0.7  - 1   )","0.643 (0.571 - 0.714)","1.5  (0.75 - 2.25)","0.75 (0.375 - 1.5 )","2.5  (5e-06 - 5e+05)","0.625 (1.25e-06 - 1.25)","0.695 (0.684 - 0.706)",0.5,0.7,0.571,0.75,1.5,5e-06,1.25,0.706,0.667,0.8,0.429,2.25,0.375,5,1.25e-06,0.429,1.13947057999127,-25.93934772653,1.13946927799971,-25.9393469776254,1.14262980955774e-06,2.88713753094192e-08,3.29892940714715e-14,-5.58735466035308e-05,7,NA,"tms_metrics_4_25.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-diltiazem-metoprolol-ranolazine-risperidone-vandetanib-verapamil","0.708 (0.708 - 0.75)","0.857 (0.81 - 0.857)","0.731 (0.692 - 0.769)","3.33 (2.67 - 3.33)","0.222 (0.222 - 0.444)","3.5  (1.56 - 7   )","1.4e-06 (1.17e-06 - 0.778)","0.422 (0.413 - 0.432)",0.708,0.81,0.692,2.67,0.444,1.56,0.778,0.432,0.75,0.857,0.423,3.33,0.222,7,1.17e-06,0.304,7.91673183395174,-25.2801490645682,7.92198204546821,-25.2531683069144,0.000662739638431428,0.00106841079606057,7.08078184677414e-07,-4.03269775937001e-05,10,NA,"tms_metrics_4_26.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-clozapine-diltiazem-droperidol-metoprolol-nitrendipine-quinidine-verapamil","0.75 (0.75 - 0.75)","1    (0.952 - 1   )","0.897 (0.862 - 0.897)","3.33 (3.33 - 3.33)","0.222 (0.222 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.217 (0.211 - 0.223)",0.75,0.952,0.862,3.33,0.222,7,0.333,0.223,0.875,1,0.483,3.33,0.222,667000,1.17e-06,0.158,9.72631979272095,-25.2694944669904,9.72632040332743,-25.2694946375782,6.27787750775861e-08,6.7507418672052e-09,4.23803305288119e-16,-2.15092221525053e-05,10,0.666666666666667,"tms_metrics_4_28.csv","summary_tms_10_metrics.csv"
"astemizole-azimilide-bepridil-chlorpromazine-diltiazem-droperidol-nitrendipine-quinidine-verapamil","1    (1    - 1   )","1    (1    - 1   )","1    (1    - 1   )","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","1e+06 (1e+06 - 1e+06)","1e-06 (1e-06 - 1e-06)","0.00183 (0.00121 - 0.00246)",1,1,1,1e+06,1e-06,1e+06,1e-06,0.00246,1,1,0.368,1e+06,1e-06,1e+06,1e-06,0.00104,23.7132103243225,-21.1142010240498,23.7132114917296,-21.1142010362966,4.9230238158966e-08,5.80025885047793e-10,2.85548124592679e-17,-1.15355938248206e-07,9,NA,"tms_metrics_4_30.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib","0.667 (0.667 - 0.667)","0.8  (0.8  - 1   )","0.75 (0.7  - 0.95)","1.8  (1.8  - 2.4 )","0.6  (0.3  - 0.6 )","5    (1.67 - 1e+06)","1.25e-06 (1e-06 - 0.556)","0.502 (0.491 - 0.512)",0.667,0.8,0.7,1.8,0.6,1.67,0.556,0.512,0.8,0.933,0.45,2.4,0.3,5,1.25e-06,0.315,5.89250161569995,-23.6291999092114,5.89250141970152,-23.6291986981705,3.32623476616085e-08,5.12518836404218e-08,1.70475797196001e-15,-3.72903234584742e-05,8,NA,"tms_metrics_4_31.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-chlorpromazine-diltiazem-dofetilide-droperidol-quinidine-ranolazine-verapamil","0.944 (0.889 - 1   )","1    (1    - 1   )","1    (0.938 - 1   )","2.5  (2.5  - 8.33e+05)","0.25 (1.5e-06 - 0.25)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.2  (0.194 - 0.205)",0.889,1,0.938,2.5,0.25,667000,0.333,0.205,1,1,0.375,3,0.167,667000,1.2e-06,0.0143,13.0135383572428,-19.3735272425517,13.4006215046015,-19.3176800678871,0.0288854623067884,0.00289098765836766,8.35075150351697e-05,-2.14883507019967e-06,9,0.766666666666667,"tms_metrics_4_32.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-cisapride-clozapine-dofetilide-droperidol-metoprolol-nitrendipine-ranolazine-verapamil","0.75 (0.714 - 0.75)","0.875 (0.75 - 0.875)","0.781 (0.75 - 0.781)","3.43 (3.43 - 4   )","0.19 (1.33e-06 - 0.19)","5.33 (2.67 - 8   )","0.381 (1.14e-06 - 0.762)","0.349 (0.341 - 0.358)",0.714,0.75,0.75,3.43,0.19,2.67,0.762,0.358,0.75,0.833,0.469,3.43,0.19,4,0.383,0.255,5.55641921704117,-27.783371761369,5.55641903758643,-27.7833717663996,3.22968329203565e-08,1.81064239067824e-10,5.84780147702501e-18,-3.38736426996163e-05,11,NA,"tms_metrics_4_33.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-chlorpromazine-diltiazem-dofetilide-droperidol-nitrendipine-quinidine-ranolazine-verapamil","1    (0.958 - 1   )","1    (1    - 1   )","1    (1    - 1   )","8.33e+05 (3.33 - 1e+06)","0.167 (1e-06 - 0.222)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 0.333)","0.082 (0.0782 - 0.0859)",0.958,1,1,3.33,0.222,7,0.333,0.0859,1,1,0.409,4,1.33e-06,667000,1.17e-06,0.00853,12.3434645205995,-17.0550803306403,12.3434662124579,-17.0550797828376,1.37065098159354e-07,3.21196210265485e-08,4.40247900884511e-15,-1.10408471942319e-06,10,0.8,"tms_metrics_4_34.csv","summary_tms_10_metrics.csv"
"azimilide-clozapine-diltiazem-loratadine-ondansetron-quinidine-verapamil","0.917 (0.917 - 1   )","1    (1    - 1   )","0.909 (0.909 - 1   )","3    (2.25 - 3   )","1.5e-06 (1.5e-06 - 0.375)","1e+06 (5    - 1e+06)","1e-06 (1e-06 - 1.25e-06)","0.242 (0.235 - 0.25)",0.917,1,0.909,2.25,0.375,5,1.25e-06,0.25,1,1,0.273,750000,0.25,1e+06,1e-06,0.00688,14.536625823408,-11.6646441104479,14.5366258231621,-11.6646439909183,1.69129116583199e-11,1.02471713548941e-08,1.7330950387299e-19,-1.45442002381361e-06,7,NA,"tms_metrics_4_35.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib","0.667 (0.667 - 0.667)","0.933 (0.8  - 1   )","0.85 (0.75 - 0.95)","2.4  (1.8  - 2.4 )","0.3  (0.3  - 0.6 )","5    (2.5  - 1e+06)","1.25e-06 (1e-06 - 0.417)","0.426 (0.416 - 0.436)",0.667,0.8,0.75,1.8,0.6,2.5,0.417,0.436,0.8,0.933,0.45,2.4,0.3,5,1.25e-06,0.274,7.01825109373543,-23.8810603315441,7.01825067225499,-23.8810589050633,6.00549141576478e-08,5.97327272841232e-08,3.58724380945021e-15,-3.4530596979136e-05,8,NA,"tms_metrics_4_36.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-chlorpromazine-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib-verapamil","0.75 (0.75 - 0.75)","1    (0.857 - 1   )","0.906 (0.781 - 0.938)","2.86 (2.86 - 3.43)","0.381 (0.19 - 0.381)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 1.17e-06)","0.262 (0.256 - 0.268)",0.75,0.857,0.781,2.86,0.381,7,1.17e-06,0.268,0.893,1,0.438,3.43,0.19,7,1.17e-06,0.119,15.3156855849833,-21.3869302964503,15.3526506472141,-21.4139948320247,0.00240773160806048,0.00126387139749727,3.04306311227775e-06,-2.03520347891269e-05,11,NA,"tms_metrics_4_37.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib","0.667 (0.667 - 0.667)","1    (0.8  - 1   )","0.9  (0.75 - 0.95)","2.4  (1.8  - 2.4 )","0.3  (0.3  - 0.6 )","6.67e+05 (2.5  - 1e+06)","1.25e-06 (1e-06 - 0.417)","0.366 (0.357 - 0.374)",0.667,0.8,0.75,1.8,0.6,2.5,0.417,0.374,0.867,1,0.45,2.4,0.3,5,1.25e-06,0.255,6.71139210913672,-22.2242535547181,6.71139211215872,-22.2242535542597,4.50279090983799e-10,2.06260938946321e-11,9.28749880942141e-21,-3.32549300697896e-05,8,NA,"tms_metrics_4_39.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-bepridil-droperidol-metoprolol-quinidine-ranolazine-risperidone-verapamil","0.611 (0.611 - 0.611)","0.833 (0.722 - 0.889)","0.696 (0.652 - 0.739)","2.5  (1    - 2.5 )","0.25 (0.25 - 1   )","2    (2    - 6   )","0.8  (1.2e-06 - 0.8 )","0.541 (0.531 - 0.551)",0.611,0.722,0.652,1,1,2,0.8,0.551,0.667,0.889,0.478,2.5,0.25,4,0.4,0.336,9.548672048091,-31.4530800698786,9.54867213264641,-31.4530802049786,8.85520049884436e-09,4.2952869788495e-09,3.80356273977878e-17,-4.28645243276586e-05,9,NA,"tms_metrics_4_4.csv","summary_tms_9_metrics.csv"
"astemizole-clozapine-diltiazem-loratadine-quinidine-vandetanib-verapamil","0.917 (0.917 - 1   )","1    (1    - 1   )","0.929 (0.929 - 1   )","3    (2.25 - 3   )","1.5e-06 (1.5e-06 - 0.375)","1e+06 (5    - 1e+06)","1e-06 (1e-06 - 1.25e-06)","0.228 (0.221 - 0.235)",0.917,1,0.929,2.25,0.375,5,1.25e-06,0.235,1,1,0.357,750000,0.25,1e+06,1e-06,0.00553,19.3736797721596,-27.9768238434608,19.3736835874673,-27.9767991863315,1.96932489102756e-07,8.81342042624107e-07,1.73564882204872e-13,-1.13118738482519e-06,7,NA,"tms_metrics_4_40.csv","summary_tms_7_metrics.csv"
"astemizole-azimilide-bepridil-chlorpromazine-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib-verapamil","0.75 (0.75 - 0.75)","1    (0.929 - 1   )","0.906 (0.874 - 0.938)","2.86 (2.86 - 3.43)","0.381 (0.19 - 0.381)","1e+06 (7    - 1e+06)","1e-06 (1e-06 - 1.17e-06)","0.252 (0.246 - 0.258)",0.75,0.929,0.874,2.86,0.381,7,1.17e-06,0.258,0.893,1,0.438,3.43,0.19,7,1.17e-06,0.111,15.4319703047015,-21.5958996276521,15.4780097233233,-21.6264233511353,0.00297450508462086,0.00141140876545245,4.19824254931676e-06,-1.91437867483404e-05,11,NA,"tms_metrics_4_41.csv","summary_tms_11_metrics.csv"
"astemizole-azimilide-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib","0.667 (0.667 - 0.667)","1    (0.8  - 1   )","0.9  (0.75 - 0.95)","2.4  (1.8  - 2.4 )","0.3  (0.3  - 0.6 )","1e+06 (3.33 - 1e+06)","1e-06 (1e-06 - 0.333)","0.328 (0.32 - 0.336)",0.667,0.8,0.75,1.8,0.6,3.33,0.333,0.336,0.867,1,0.45,2.4,0.3,5,1.25e-06,0.234,7.34643500683689,-23.1982831573359,7.34643501269279,-23.1982831558085,7.97107679435985e-10,6.58407914358314e-11,5.24822004736442e-20,-3.15230585244544e-05,8,NA,"tms_metrics_4_43.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-clozapine-diltiazem-metoprolol-nitrendipine-quinidine-vandetanib","0.667 (0.667 - 0.667)","0.8  (0.8  - 1   )","0.75 (0.7  - 0.95)","1.8  (1.8  - 2.4 )","0.6  (0.3  - 0.6 )","5    (1.67 - 1e+06)","1.25e-06 (1e-06 - 0.556)","0.496 (0.485 - 0.506)",0.667,0.8,0.7,1.8,0.6,1.67,0.556,0.506,0.8,0.933,0.45,2.4,0.3,5,1.25e-06,0.31,6.10230512658783,-23.4816651738029,6.10230486504073,-23.4816638558469,4.28603796222677e-08,5.61270274348628e-08,2.40562570292766e-15,-3.68837432522419e-05,8,NA,"tms_metrics_4_44.csv","summary_tms_8_metrics.csv"
"astemizole-azimilide-chlorpromazine-diltiazem-dofetilide-droperidol-quinidine-ranolazine-verapamil","0.944 (0.889 - 0.944)","1    (1    - 1   )","1    (0.938 - 1   )","2.5  (2.5  - 8.33e+05)","0.25 (1.5e-06 - 0.25)","1e+06 (6.67e+05 - 1e+06)","1e-06 (1e-06 - 0.333)","0.211 (0.205 - 0.217)",0.889,1,0.938,2.5,0.25,667000,0.333,0.217,1,1,0.375,3,0.167,1e+06,1e-06,0.0159,13.1368267129555,-20.2360443958398,13.6778415485503,-20.1496363833479,0.0395541090072155,0.00428831621811903,0.00016962052714889,-2.43212802803946e-06,9,0.766666666666667,"tms_metrics_4_45.csv","summary_tms_9_metrics.csv"
"astemizole-azimilide-bepridil-clozapine-diltiazem-metoprolol-nitrendipine-quinidine","0.667 (0.667 - 0.667)","0.8  (0.733 - 1   )","0.737 (0.684 - 0.895)","2.4  (1.8  - 2.4 )","0.3  (0.3  - 0.6 )","2.5  (1.67 - 5   )","1.67e-06 (1.25e-06 - 0.556)","0.517 (0.506 - 0.528)",0.667,0.733,0.684,1.8,0.6,1.67,0.556,0.528,0.733,0.867,0.474,2.4,0.3,5,1.25e-06,0.339,5.35950718015507,-18.8280770243696,5.35950717998845,-18.828077021888,3.10891031469992e-11,1.31801968261795e-10,4.09760498626844e-21,-4.16335953154388e-05,8,NA,"tms_metrics_4_46.csv","summary_tms_8_metrics.csv"
